categoryId,difficulty,title,path,sourceLine,topicId
"ap_endo","AR","Neutrophils – Quantitative & Qualitative Aspects","The Endocrine System > The Skin and Nails > Non-Neoplastic Disorders of Leucocytes > Neutrophils – Quantitative & Qualitative Aspects","12060","bf60de6b-34c3-40f9-9e72-2019ba9b3c72"
"ap_endo","C","Monocytes – Quantitative & Qualitative Aspects","The Endocrine System > The Skin and Nails > Non-Neoplastic Disorders of Leucocytes > Monocytes – Quantitative & Qualitative Aspects","12061","acb6750e-f5f9-4671-996f-a198aa3bc7a2"
"ap_endo","F","Eosinophils and Basophils","The Endocrine System > The Skin and Nails > Non-Neoplastic Disorders of Leucocytes > Eosinophils and Basophils","12072","843654c9-5b34-4575-8fb2-5554581a04a2"
"ap_endo","F","Inherited Disorders (e.g., May-Hegglin Anomaly)","The Endocrine System > The Skin and Nails > Multilineage Benign Hematopoietic Disorders > Inherited Disorders (e.g., May-Hegglin Anomaly)","12089","306edb3b-8916-4074-a372-69fd9fcd4bf5"
"ap_endo","C","Leucocyte Infections","The Endocrine System > The Skin and Nails > Infections with Manifestation in the Peripheral Blood > Leucocyte Infections","12103","0b7ce8a1-90dc-4a87-8f98-cf14a51e7f50"
"ap_endo","AR","Therapy Related Effects","The Endocrine System > The Skin and Nails > Benign Hematologic Disorders of the Bone Marrow Not Otherwise Classified > Therapy Related Effects","12170","37f8822c-727d-4ab2-b930-f1729cf83cf2"
"ap_endo","AR","Thymus","The Endocrine System > The Skin and Nails > Benign Disorders of the Lymphoid Tissues > Thymus","12230","289e1b1b-7cce-4010-b545-ffbd93c64dc6"
"ap_endo","AR","Extranodal","The Endocrine System > The Skin and Nails > Benign Disorders of the Lymphoid Tissues > Extranodal","12237","8923d1a0-bd79-41aa-a932-8a1b1c9df99f"
"ap_endo","C","Fluid Specimens","The Endocrine System > The Skin and Nails > Fluid Specimens","12240","7fd770b3-f648-473c-b68b-a12a1ffd69ab"
"ap_endo","C","CSF","The Endocrine System > The Skin and Nails > Fluid Specimens > CSF","12241","df71d1a1-6098-4098-8dda-f119adc37f95"
"ap_endo","F","Other Body Fluids","The Endocrine System > The Skin and Nails > Fluid Specimens > Other Body Fluids","12242","fdab5247-7caf-42df-8e6e-e74302a48a2f"
"ap_endo","F","Immunodeficiency Disorders","The Endocrine System > The Skin and Nails > Immunodeficiency Disorders","12247","557bc359-5f1c-4258-ba18-76ae829e084b"
"ap_endo","F","Primary Immunodeficiencies","The Endocrine System > The Skin and Nails > Immunodeficiency Disorders > Primary Immunodeficiencies","12248","2ed805f3-b161-4eed-8dea-6d4f5443b1db"
"ap_endo","AR","Secondary Immunodeficiencies","The Endocrine System > The Skin and Nails > Immunodeficiency Disorders > Secondary Immunodeficiencies","12249","67dc59f0-f219-4069-96f3-baf4ac081c4a"
"ap_endo","AR","Immunodeficiency-Associated Lymphoproliferative Disorders","The Endocrine System > The Skin and Nails > Immunodeficiency Disorders > Immunodeficiency-Associated Lymphoproliferative Disorders","12254","e46d0870-e9b0-4cbf-a8c8-422e2a2f5fa9"
"ap_endo","C","Immune","The Endocrine System > The Skin and Nails > Immune","12335","df7e7e54-569a-424c-9341-d0135dcd8d31"
"ap_endo","C","Inherited","The Endocrine System > The Skin and Nails > Inherited","12336","b2f370e8-9df4-44f1-885e-00dd2e6255db"
"ap_endo","C","Other Causes of Thrombocytopenia","The Endocrine System > The Skin and Nails > Other Causes of Thrombocytopenia","12337","2126e936-be8a-4ecc-ac76-1fb85199e2da"
"ap_endo","AR","Thrombophilic Disorders","The Endocrine System > The Skin and Nails > Other Causes of Thrombocytopenia > Thrombophilic Disorders","12342","5851472c-f0f7-43f6-9b6c-a8bb4920ce46"
"ap_endo","AR","Atypical CML","The Endocrine System > The Skin and Nails > Atypical CML","12416","242a250c-be45-4ca5-8937-badb79180c98"
"ap_endo","AR","BCR-ABL1","The Endocrine System > The Skin and Nails > BCR-ABL1","12417","c06a8537-e7db-45e1-81bc-0c487245b4b6"
"ap_endo","AR","AML with t(8;21)","The Endocrine System > The Skin and Nails > AML with t(8;21)","12492","fb065c81-3f9d-4a8d-9bc7-5c6ed1887e83"
"ap_endo","F","APL with t(15;17)","The Endocrine System > The Skin and Nails > APL with t(15;17)","12494","0a76f812-b43c-468f-926d-d7aa6ee4ecdc"
"ap_endo","F","AML with t(9;11)","The Endocrine System > The Skin and Nails > AML with t(9;11)","12495","245d91c2-96fb-4ca1-a980-68ad6bcf76cc"
"ap_endo","AR","Other AML with Recurrent Genetic Abnormalities","The Endocrine System > The Skin and Nails > Other AML with Recurrent Genetic Abnormalities","12496","85d3cdc4-b184-43a5-a17f-8498f1c5000b"
"ap_endo","AR","Acute Erythroid Leukemia","The Endocrine System > The Skin and Nails > Acute Erythroid Leukemia","12504","ea8d39ff-c9de-4b6c-8193-c6bb3c18ceb9"
"ap_endo","F","Other AML, Not Otherwise Specified","The Endocrine System > The Skin and Nails > Other AML, Not Otherwise Specified","12506","ee413344-521c-4624-8273-71a434c7b23e"
"ap_neuro","C","Neuroanatomy","Neuropathology Topics for Anatomic Pathology Residents > General: Neuroanatomy, Histology, Pathologic Responses, and Diagnostic Considerations > Neuroanatomy","12754","60fcaf2f-f009-4cb3-8f8d-82ea03115345"
"ap_neuro","C","Neocortex, White Matter, and Entorhinal Cortex/Hippocampus","Neuropathology Topics for Anatomic Pathology Residents > General: Neuroanatomy, Histology, Pathologic Responses, and Diagnostic Considerations > Neuroanatomy > Neocortex, White Matter, and Entorhinal Cortex/Hippocampus","12815","838f9e89-793f-432b-9875-60dd50453652"
"ap_neuro","AR","Neurons, Astrocytes, Oligodendroglia, and Blood Vessels","Neuropathology Topics for Anatomic Pathology Residents > General: Neuroanatomy, Histology, Pathologic Responses, and Diagnostic Considerations > Neuroanatomy > Neurons, Astrocytes, Oligodendroglia, and Blood Vessels","12820","de782ec0-2f49-425f-a4c7-766823115ccb"
"ap_neuro","AR","Choroid Plexus and Meninges","Neuropathology Topics for Anatomic Pathology Residents > General: Neuroanatomy, Histology, Pathologic Responses, and Diagnostic Considerations > Neuroanatomy > Ependyma, Microglia and Mononuclear Cells > Choroid Plexus and Meninges","12822","b62d2545-8968-4e03-aee9-c59f24a8cb64"
"ap_neuro","AR","Acute Ischemic (Hypoxic) Cell Change","Neuropathology Topics for Anatomic Pathology Residents > General: Neuroanatomy, Histology, Pathologic Responses, and Diagnostic Considerations > Neuroanatomy > Acute Ischemic (Hypoxic) Cell Change","12825","5c5de70b-1372-4a8a-be13-5c6711627556"
"ap_neuro","F","Apoptosis","Neuropathology Topics for Anatomic Pathology Residents > General: Neuroanatomy, Histology, Pathologic Responses, and Diagnostic Considerations > Neuroanatomy > Apoptosis","12826","34f9b765-04b3-4290-8b97-da78324dd333"
"ap_neuro","F","Axonal Degeneration/Spheroid Reaction","Neuropathology Topics for Anatomic Pathology Residents > General: Neuroanatomy, Histology, Pathologic Responses, and Diagnostic Considerations > Neuroanatomy > Apoptosis > Axonal Degeneration/Spheroid Reaction","12827","54b054e0-946d-4357-b4f8-ef5e03cf43e6"
"ap_neuro","F","Central Chromatolysis","Neuropathology Topics for Anatomic Pathology Residents > General: Neuroanatomy, Histology, Pathologic Responses, and Diagnostic Considerations > Neuroanatomy > Central Chromatolysis","12828","bbbbab23-af3c-416e-a818-5a31653b2bbf"
"ap_neuro","F","Tract Degeneration","Neuropathology Topics for Anatomic Pathology Residents > General: Neuroanatomy, Histology, Pathologic Responses, and Diagnostic Considerations > Neuroanatomy > Tract Degeneration","12829","78905bce-7e79-4671-996c-f4405ba58ade"
"ap_neuro","F","Trans-synaptic Neuronal Degeneration","Neuropathology Topics for Anatomic Pathology Residents > General: Neuroanatomy, Histology, Pathologic Responses, and Diagnostic Considerations > Neuroanatomy > Swollen / Ballooned Neurons > Trans-synaptic Neuronal Degeneration","12831","c1f2ecaa-f9b9-46c6-bcfc-bdafd1c79572"
"ap_neuro","F","Olivary Hypertrophy","Neuropathology Topics for Anatomic Pathology Residents > General: Neuroanatomy, Histology, Pathologic Responses, and Diagnostic Considerations > Neuroanatomy > Swollen / Ballooned Neurons > Olivary Hypertrophy","12832","92237c4d-ca0c-4e41-9eb6-d900b4f96f37"
"ap_neuro","F","Protein Aggregation","Neuropathology Topics for Anatomic Pathology Residents > General: Neuroanatomy, Histology, Pathologic Responses, and Diagnostic Considerations > Neuroanatomy > Protein Aggregation","12833","6afba4e2-027e-4664-abcd-eaf4ee55afa9"
"ap_neuro","AR","Protein Degradation / Ubiquitin Pathway","Neuropathology Topics for Anatomic Pathology Residents > General: Neuroanatomy, Histology, Pathologic Responses, and Diagnostic Considerations > Neuroanatomy > Protein Degradation / Ubiquitin Pathway","12834","7c8a5a01-4c8e-43e1-a4ff-02f8e0195a5b"
"ap_neuro","F","Cowdry Type A (e.g., CMV)","Neuropathology Topics for Anatomic Pathology Residents > General: Neuroanatomy, Histology, Pathologic Responses, and Diagnostic Considerations > Neuroanatomy > Cowdry Type A (e.g., CMV)","12836","efa4dd00-a0b5-421e-9940-61d640025452"
"ap_neuro","F","Marinesco Bodies","Neuropathology Topics for Anatomic Pathology Residents > General: Neuroanatomy, Histology, Pathologic Responses, and Diagnostic Considerations > Neuroanatomy > Marinesco Bodies","12837","34fff9f5-541a-45b2-88a3-0b433244a5fe"
"ap_neuro","F","Neurofibrillary Tangles","Neuropathology Topics for Anatomic Pathology Residents > General: Neuroanatomy, Histology, Pathologic Responses, and Diagnostic Considerations > Neurofibrillary Tangles","12842","87bd8cc5-8c07-439f-b5f2-d850715f3b01"
"ap_neuro","F","Hirano Bodies, Lewy Bodies, and Pick Bodies","Neuropathology Topics for Anatomic Pathology Residents > General: Neuroanatomy, Histology, Pathologic Responses, and Diagnostic Considerations > Hirano Bodies, Lewy Bodies, and Pick Bodies","12843","002ae6b5-1fe8-479f-91cc-f940a3c6b7bf"
"ap_neuro","AR","Lafora Bodies","Neuropathology Topics for Anatomic Pathology Residents > General: Neuroanatomy, Histology, Pathologic Responses, and Diagnostic Considerations > Lafora Bodies","12849","e4a4ccb5-ce8f-4f8d-91dc-29333afcb304"
"ap_neuro","F","Lipofuscin","Neuropathology Topics for Anatomic Pathology Residents > General: Neuroanatomy, Histology, Pathologic Responses, and Diagnostic Considerations > Lipofuscin","12853","cd1ee7a6-95a6-4708-a2be-f1f58646c6a9"
"ap_neuro","AR","Granulovacuolar Degeneration","Neuropathology Topics for Anatomic Pathology Residents > General: Neuroanatomy, Histology, Pathologic Responses, and Diagnostic Considerations > Granulovacuolar Degeneration","12856","ed76ae9f-6598-450c-9d50-9a02eb52c78e"
"ap_neuro","F","Rosenthal Fibers","Neuropathology Topics for Anatomic Pathology Residents > General: Neuroanatomy, Histology, Pathologic Responses, and Diagnostic Considerations > Storage Productes in Neurometabolic Disease > Rosenthal Fibers","12928","da45d15a-9ec0-4542-8ca6-96d51f7510ed"
"ap_neuro","AR","Corpora amylacea","Neuropathology Topics for Anatomic Pathology Residents > General: Neuroanatomy, Histology, Pathologic Responses, and Diagnostic Considerations > Storage Productes in Neurometabolic Disease > Rosenthal Fibers > Corpora amylacea","12929","fe9c276f-0ab9-4806-a405-829e6fb96250"
"ap_neuro","F","Dysmyelination","Neuropathology Topics for Anatomic Pathology Residents > General: Neuroanatomy, Histology, Pathologic Responses, and Diagnostic Considerations > Storage Productes in Neurometabolic Disease > Dysmyelination","12935","b88c608b-b0c0-4b97-a230-0e3df04c75c3"
"ap_neuro","F","Intramyelinic Vacuolization","Neuropathology Topics for Anatomic Pathology Residents > General: Neuroanatomy, Histology, Pathologic Responses, and Diagnostic Considerations > Storage Productes in Neurometabolic Disease > Dysmyelination > Intramyelinic Vacuolization","12936","68e15038-9712-415f-94ad-e2d331447f7b"
"ap_neuro","AR","Microglial Activation","Neuropathology Topics for Anatomic Pathology Residents > General: Neuroanatomy, Histology, Pathologic Responses, and Diagnostic Considerations > Storage Productes in Neurometabolic Disease > Microglial Activation","12942","7cb321ee-8661-48ae-b045-a8fbbac705ff"
"ap_neuro","F","Secondary mineralization associated with other disorders","Neuropathology Topics for Anatomic Pathology Residents > General: Neuroanatomy, Histology, Pathologic Responses, and Diagnostic Considerations > Storage Productes in Neurometabolic Disease > Secondary mineralization associated with other disorders","12946","855777ef-7b49-43f2-bdd0-8d126c246d74"
"ap_neuro","F","Edema and Herniation","Neuropathology Topics for Anatomic Pathology Residents > General: Neuroanatomy, Histology, Pathologic Responses, and Diagnostic Considerations > Storage Productes in Neurometabolic Disease > Edema and Herniation","12948","4c53437e-d960-4b1e-a669-8a5aa087b649"
"ap_neuro","F","Artifacts of Tissue Handling and Foreign Material","Neuropathology Topics for Anatomic Pathology Residents > General: Neuroanatomy, Histology, Pathologic Responses, and Diagnostic Considerations > Storage Productes in Neurometabolic Disease > Artifacts of Tissue Handling and Foreign Material","12949","58de017a-3c08-440a-af48-f853f764cc40"
"ap_neuro","F","Staining Methods and Special Microscopy","Neuropathology Topics for Anatomic Pathology Residents > General: Neuroanatomy, Histology, Pathologic Responses, and Diagnostic Considerations > Storage Productes in Neurometabolic Disease > Staining Methods and Special Microscopy","12950","95b559f4-c8f4-43ac-b0b1-a5a280c4d55e"
"ap_neuro","AR","Molecular Techniques","Neuropathology Topics for Anatomic Pathology Residents > General: Neuroanatomy, Histology, Pathologic Responses, and Diagnostic Considerations > Storage Productes in Neurometabolic Disease > Molecular Techniques","12951","f691288f-f0b6-476b-8730-9e3b6c730fc7"
"ap_neuro","F","Periventricular Leukomalacia","Neuropathology Topics for Anatomic Pathology Residents > General: Neuroanatomy, Histology, Pathologic Responses, and Diagnostic Considerations > Periventricular Leukomalacia","13000","0fe3865d-4a80-49e6-82af-db6e9d31cdd1"
"ap_neuro","F","Perinatal Hemorrhages","Neuropathology Topics for Anatomic Pathology Residents > General: Neuroanatomy, Histology, Pathologic Responses, and Diagnostic Considerations > Cerebellar, Brain Stem, and Spinal Cord Lesions > Perinatal Hemorrhages","13005","af474115-2169-42cb-b549-0c6125d133b1"
"ap_neuro","AR","Subependymal Germinal Plate / Matrix Hemorrhage","Neuropathology Topics for Anatomic Pathology Residents > General: Neuroanatomy, Histology, Pathologic Responses, and Diagnostic Considerations > Cerebellar, Brain Stem, and Spinal Cord Lesions > Subependymal Germinal Plate / Matrix Hemorrhage","13006","9b3ce9d7-819f-4002-b0e7-10be24437dfd"
"ap_neuro","F","Subdural, Subarachnoid, and Supial Hemorrhages","Neuropathology Topics for Anatomic Pathology Residents > General: Neuroanatomy, Histology, Pathologic Responses, and Diagnostic Considerations > Cerebellar, Brain Stem, and Spinal Cord Lesions > Subdural, Subarachnoid, and Supial Hemorrhages","13007","f2eda3b4-4d63-4c93-8a45-8fd04472b65c"
"ap_neuro","F","Cerebral parenchymal hemorrhage","Neuropathology Topics for Anatomic Pathology Residents > General: Neuroanatomy, Histology, Pathologic Responses, and Diagnostic Considerations > Cerebellar, Brain Stem, and Spinal Cord Lesions > Subdural, Subarachnoid, and Supial Hemorrhages > Cerebral parenchymal hemorrhage","13008","59912116-1477-4d34-9668-99f380c46821"
"ap_neuro","AR","Cerebellar hemorrhage","Neuropathology Topics for Anatomic Pathology Residents > General: Neuroanatomy, Histology, Pathologic Responses, and Diagnostic Considerations > Cerebellar, Brain Stem, and Spinal Cord Lesions > Cerebellar hemorrhage","13010","99704707-9640-47f5-956d-d9e23e211ad0"
"ap_neuro","AR","Choroid and Intraventricular hemorrhage","Neuropathology Topics for Anatomic Pathology Residents > General: Neuroanatomy, Histology, Pathologic Responses, and Diagnostic Considerations > Cerebellar, Brain Stem, and Spinal Cord Lesions > Choroid and Intraventricular hemorrhage","13011","fa84fda5-67aa-48fb-8555-c1fa1eb0da19"
"ap_neuro","AR","Chronic Lesions","Neuropathology Topics for Anatomic Pathology Residents > General: Neuroanatomy, Histology, Pathologic Responses, and Diagnostic Considerations > Cerebellar, Brain Stem, and Spinal Cord Lesions > Chronic Lesions","13012","ea898b36-41e4-49b3-8203-16924e438736"
"ap_neuro","F","Ulegyria","Neuropathology Topics for Anatomic Pathology Residents > General: Neuroanatomy, Histology, Pathologic Responses, and Diagnostic Considerations > Cerebellar, Brain Stem, and Spinal Cord Lesions > Ulegyria","13080","a81f7003-a697-40aa-9981-58258b697cae"
"ap_neuro","F","Unilateral hypertrophy of the pyramidal tract","Neuropathology Topics for Anatomic Pathology Residents > General: Neuroanatomy, Histology, Pathologic Responses, and Diagnostic Considerations > Cerebellar, Brain Stem, and Spinal Cord Lesions > Unilateral hypertrophy of the pyramidal tract","13082","37a12a36-6c32-4b05-9c6f-6b8aaf7b0cf8"
"ap_neuro","F","Defects of Neural Tube Closure","Neuropathology Topics for Anatomic Pathology Residents > General: Neuroanatomy, Histology, Pathologic Responses, and Diagnostic Considerations > Cerebellar, Brain Stem, and Spinal Cord Lesions > Defects of Neural Tube Closure","13085","dc13a213-517e-4c04-921b-0d7348f743c6"
"ap_neuro","F","Anencephaly","Neuropathology Topics for Anatomic Pathology Residents > General: Neuroanatomy, Histology, Pathologic Responses, and Diagnostic Considerations > Anencephaly","13086","e8136e00-6917-4033-aa28-8efdbdf4c457"
"ap_neuro","F","Myelomeningocele","Neuropathology Topics for Anatomic Pathology Residents > General: Neuroanatomy, Histology, Pathologic Responses, and Diagnostic Considerations > Myelomeningocele","13087","d23e10e3-0879-40d4-8f94-d530636e4838"
"ap_neuro","F","Rachischisis","Neuropathology Topics for Anatomic Pathology Residents > General: Neuroanatomy, Histology, Pathologic Responses, and Diagnostic Considerations > Rachischisis","13088","07eecf67-541b-4f9a-96cd-4aed4ca5ce90"
"ap_neuro","F","Herniation of Neural Tube through Mesodermal Defects","Neuropathology Topics for Anatomic Pathology Residents > General: Neuroanatomy, Histology, Pathologic Responses, and Diagnostic Considerations > Rachischisis > Herniation of Neural Tube through Mesodermal Defects","13089","d235f480-63f0-48a4-b14c-0e891edd4d41"
"ap_neuro","F","Meningocele","Neuropathology Topics for Anatomic Pathology Residents > General: Neuroanatomy, Histology, Pathologic Responses, and Diagnostic Considerations > Meningocele","13091","bdb393b9-8e73-48a9-b123-c8995c13c900"
"ap_neuro","F","Chiari Malformations","Neuropathology Topics for Anatomic Pathology Residents > General: Neuroanatomy, Histology, Pathologic Responses, and Diagnostic Considerations > Occult Spina Bifida > Chiari Malformations","13093","04400ecf-6ade-4f67-ab01-6f44057408cc"
"ap_neuro","F","Holoprosencephaly (Alobar, Semilobar, Lobar)","Neuropathology Topics for Anatomic Pathology Residents > General: Neuroanatomy, Histology, Pathologic Responses, and Diagnostic Considerations > Holoprosencephaly (Alobar, Semilobar, Lobar)","13098","51578fa6-6754-49eb-b807-8092afd62f1b"
"ap_neuro","F","Olfactory Aplasia","Neuropathology Topics for Anatomic Pathology Residents > General: Neuroanatomy, Histology, Pathologic Responses, and Diagnostic Considerations > Olfactory Aplasia","13099","03ab94ed-fce6-4c3d-a556-c3af82025cd0"
"ap_neuro","F","Atelencephaly and Aprosencephaly","Neuropathology Topics for Anatomic Pathology Residents > General: Neuroanatomy, Histology, Pathologic Responses, and Diagnostic Considerations > Atelencephaly and Aprosencephaly","13100","9e5e93e1-eed3-4562-9492-cc8208f7c31a"
"ap_neuro","F","Anomalies of the Septum Pellucidum","Neuropathology Topics for Anatomic Pathology Residents > General: Neuroanatomy, Histology, Pathologic Responses, and Diagnostic Considerations > Anomalies of the Septum Pellucidum","13102","aacffef1-26a4-48a1-95bf-d8bb4d9a5dee"
"ap_neuro","F","Cavum septi pelludici and cavum vergae","Neuropathology Topics for Anatomic Pathology Residents > General: Neuroanatomy, Histology, Pathologic Responses, and Diagnostic Considerations > Cavum septi pelludici and cavum vergae","13104","ec9a6a4a-b34c-42b9-a9c0-ea5add9366db"
"ap_neuro","F","Neural Migration Defects","Neuropathology Topics for Anatomic Pathology Residents > General: Neuroanatomy, Histology, Pathologic Responses, and Diagnostic Considerations > Cavum septi pelludici and cavum vergae > Neural Migration Defects","13105","5a50be7b-15b0-43c4-8872-7e4049e29869"
"ap_neuro","F","Agyria","Neuropathology Topics for Anatomic Pathology Residents > General: Neuroanatomy, Histology, Pathologic Responses, and Diagnostic Considerations > Agyria","13106","7f3ee1e7-efc8-4aec-b605-ac8239555468"
"ap_neuro","AR","Pachygyria","Neuropathology Topics for Anatomic Pathology Residents > General: Neuroanatomy, Histology, Pathologic Responses, and Diagnostic Considerations > Pachygyria","13109","08930c39-6416-4768-9ed1-b6a81f18d164"
"ap_neuro","F","Polymicrogyria","Neuropathology Topics for Anatomic Pathology Residents > General: Neuroanatomy, Histology, Pathologic Responses, and Diagnostic Considerations > Polymicrogyria","13110","e6744f6c-4a32-4b9e-8007-6f507c6c8210"
"ap_neuro","F","Neuronal Heterotopias","Neuropathology Topics for Anatomic Pathology Residents > General: Neuroanatomy, Histology, Pathologic Responses, and Diagnostic Considerations > Neuronal Heterotopias","13111","b615bf33-2e72-407b-883d-d1ce6ce29f58"
"ap_neuro","F","Cortical Microdysgenesis","Neuropathology Topics for Anatomic Pathology Residents > General: Neuroanatomy, Histology, Pathologic Responses, and Diagnostic Considerations > Cortical Microdysgenesis","13112","1ebfc690-5cfc-4df4-ae6d-09d09626c81b"
"ap_neuro","AR","Microcephaly","Neuropathology Topics for Anatomic Pathology Residents > General: Neuroanatomy, Histology, Pathologic Responses, and Diagnostic Considerations > Focal Cortical Dysplasias, ILAE Classification > Microcephaly","13114","56df8a18-e344-438a-bed3-0b730a22e049"
"ap_neuro","AR","Chromosomal and Single Gene Defects","Neuropathology Topics for Anatomic Pathology Residents > General: Neuroanatomy, Histology, Pathologic Responses, and Diagnostic Considerations > Focal Cortical Dysplasias, ILAE Classification > Microcephaly > Chromosomal and Single Gene Defects","13115","5f4585fc-3100-4c82-864b-c8472e4e0c1f"
"ap_neuro","AR","Down Syndrome","Neuropathology Topics for Anatomic Pathology Residents > General: Neuroanatomy, Histology, Pathologic Responses, and Diagnostic Considerations > Down Syndrome","13116","5ddae4b8-1cc0-45b4-83dc-2f9f45e96c60"
"ap_neuro","AR","Megalencephaly","Neuropathology Topics for Anatomic Pathology Residents > General: Neuroanatomy, Histology, Pathologic Responses, and Diagnostic Considerations > Adult Polyglucosan Body Disease (GBE1 mutation) > Megalencephaly","13119","fcc5839c-bf58-448b-aa98-c946cba37268"
"ap_neuro","F","Cerebellar Agenesis","Neuropathology Topics for Anatomic Pathology Residents > General: Neuroanatomy, Histology, Pathologic Responses, and Diagnostic Considerations > Cerebellar Agenesis","13121","0d5ab3f5-05d3-430c-b198-2001c15a2ac3"
"ap_neuro","F","Dandy-Walker Syndrome","Neuropathology Topics for Anatomic Pathology Residents > General: Neuroanatomy, Histology, Pathologic Responses, and Diagnostic Considerations > Dandy-Walker Syndrome","13200","09030d4a-b492-442b-81aa-5d7b3a04fef3"
"ap_neuro","F","Joubert Syndrome","Neuropathology Topics for Anatomic Pathology Residents > General: Neuroanatomy, Histology, Pathologic Responses, and Diagnostic Considerations > Joubert Syndrome","13201","4419872f-8fa7-45f2-9f35-451c85d5a3b1"
"ap_neuro","F","Pontoneocerebellar Hypoplasia","Neuropathology Topics for Anatomic Pathology Residents > General: Neuroanatomy, Histology, Pathologic Responses, and Diagnostic Considerations > Pontoneocerebellar Hypoplasia","13202","e57ac727-dc83-4023-a12f-f6c4401eb698"
"ap_neuro","F","Cerebellar Hypoplasia in Other Contexts","Neuropathology Topics for Anatomic Pathology Residents > General: Neuroanatomy, Histology, Pathologic Responses, and Diagnostic Considerations > Cerebellar Hypoplasia in Other Contexts","13203","7528ab9d-2ec8-475a-9d06-6690ec77b76a"
"ap_neuro","F","Granule Cell Aplasia","Neuropathology Topics for Anatomic Pathology Residents > General: Neuroanatomy, Histology, Pathologic Responses, and Diagnostic Considerations > Granule Cell Aplasia","13204","31531544-1ff7-47a8-9ef5-2830ded3fb34"
"ap_neuro","F","Cerebellar Heterotopias","Neuropathology Topics for Anatomic Pathology Residents > General: Neuroanatomy, Histology, Pathologic Responses, and Diagnostic Considerations > Cerebellar Heterotopias","13205","93357c94-56d9-476e-b360-67ac83953c64"
"ap_neuro","F","Lhermitte-Duclos Disease","Neuropathology Topics for Anatomic Pathology Residents > General: Neuroanatomy, Histology, Pathologic Responses, and Diagnostic Considerations > Lhermitte-Duclos Disease","13208","904a66ab-de5b-491f-9548-90a0ae898bbf"
"ap_neuro","AR","Tethered Cord","Neuropathology Topics for Anatomic Pathology Residents > General: Neuroanatomy, Histology, Pathologic Responses, and Diagnostic Considerations > Tethered Cord","13210","9478e585-de1e-480a-945d-311a8d5a68cb"
"ap_neuro","AR","Diastematomyelia","Neuropathology Topics for Anatomic Pathology Residents > General: Neuroanatomy, Histology, Pathologic Responses, and Diagnostic Considerations > Diastematomyelia","13211","955021cf-fd63-462a-a45c-71dac682a77c"
"ap_neuro","AR","Syringomyelia/Hydromyelia","Neuropathology Topics for Anatomic Pathology Residents > General: Neuroanatomy, Histology, Pathologic Responses, and Diagnostic Considerations > Syringomyelia/Hydromyelia","13212","3465cf41-9d72-4ac7-a107-cdc05c3b6155"
"ap_neuro","AR","Arthrogryposis Multiplex Congenita","Neuropathology Topics for Anatomic Pathology Residents > General: Neuroanatomy, Histology, Pathologic Responses, and Diagnostic Considerations > Syringomyelia/Hydromyelia > Arthrogryposis Multiplex Congenita","13213","340a5e4e-bb79-4a51-a62c-322659b0e3bd"
"ap_neuro","AR","Dysgenetic Syndromes","Neuropathology Topics for Anatomic Pathology Residents > General: Neuroanatomy, Histology, Pathologic Responses, and Diagnostic Considerations > Syringomyelia/Hydromyelia > Dysgenetic Syndromes","13214","09971eda-fa35-483e-9289-b3675232b57f"
"ap_neuro","AR","Sturge-Weber Syndromes","Neuropathology Topics for Anatomic Pathology Residents > General: Neuroanatomy, Histology, Pathologic Responses, and Diagnostic Considerations > Syringomyelia/Hydromyelia > Sturge-Weber Syndromes","13215","57c6a31c-6493-43ac-88ae-6ea664b087fa"
"ap_neuro","C","Tuberous Sclerosis (Bourneville Disease)","Neuropathology Topics for Anatomic Pathology Residents > General: Neuroanatomy, Histology, Pathologic Responses, and Diagnostic Considerations > Syringomyelia/Hydromyelia > Tuberous Sclerosis (Bourneville Disease)","13216","dc002355-d39a-45f3-aa84-69a4c723ded8"
"ap_neuro","AR","Schwannomatosis","Neuropathology Topics for Anatomic Pathology Residents > General: Neuroanatomy, Histology, Pathologic Responses, and Diagnostic Considerations > Syringomyelia/Hydromyelia > Schwannomatosis","13219","8142be21-494c-4254-ad53-1b5f8283d97b"
"ap_neuro","F","Hydrocephalus","Neuropathology Topics for Anatomic Pathology Residents > General: Neuroanatomy, Histology, Pathologic Responses, and Diagnostic Considerations > Syringomyelia/Hydromyelia > Hydrocephalus","13220","69b88179-15f8-40f6-a3a3-aab79a34b916"
"ap_neuro","F","Metabolic/Environmental/Iatrogenic Factors","Neuropathology Topics for Anatomic Pathology Residents > General: Neuroanatomy, Histology, Pathologic Responses, and Diagnostic Considerations > Syringomyelia/Hydromyelia > Metabolic/Environmental/Iatrogenic Factors","13221","9267670b-6c2f-4b76-935b-10d2bc3f8f17"
"ap_neuro","F","Maternal Infection (e.g., CMV, HSV)","Neuropathology Topics for Anatomic Pathology Residents > General: Neuroanatomy, Histology, Pathologic Responses, and Diagnostic Considerations > Syringomyelia/Hydromyelia > Maternal Infection (e.g., CMV, HSV)","13222","6fa06df5-c256-4b92-9d97-2dff36abec31"
"ap_neuro","F","Kernicterus","Neuropathology Topics for Anatomic Pathology Residents > General: Neuroanatomy, Histology, Pathologic Responses, and Diagnostic Considerations > Syringomyelia/Hydromyelia > Kernicterus","13223","43def185-931f-4980-8974-15a1465fb205"
